"Precinct","DATE","n"
14,2015-07-10,17
17,2015-07-10,11
18,2015-07-10,8
19,2015-07-10,11
20,2015-07-10,4
22,2015-07-10,2
23,2015-07-10,7
24,2015-07-10,6
25,2015-07-10,7
26,2015-07-10,3
28,2015-07-10,3
30,2015-07-10,7
32,2015-07-10,5
33,2015-07-10,4
34,2015-07-10,3
40,2015-07-10,7
41,2015-07-10,5
42,2015-07-10,4
43,2015-07-10,11
44,2015-07-10,7
45,2015-07-10,7
46,2015-07-10,7
47,2015-07-10,10
48,2015-07-10,8
49,2015-07-10,8
50,2015-07-10,1
52,2015-07-10,7
60,2015-07-10,8
61,2015-07-10,16
62,2015-07-10,9
63,2015-07-10,5
66,2015-07-10,3
67,2015-07-10,12
68,2015-07-10,4
69,2015-07-10,8
70,2015-07-10,13
71,2015-07-10,10
72,2015-07-10,10
73,2015-07-10,8
75,2015-07-10,13
76,2015-07-10,1
77,2015-07-10,6
78,2015-07-10,3
79,2015-07-10,4
81,2015-07-10,3
83,2015-07-10,6
84,2015-07-10,11
88,2015-07-10,9
90,2015-07-10,6
94,2015-07-10,7
100,2015-07-10,2
101,2015-07-10,5
102,2015-07-10,8
103,2015-07-10,11
104,2015-07-10,12
105,2015-07-10,17
106,2015-07-10,11
107,2015-07-10,8
108,2015-07-10,18
109,2015-07-10,10
110,2015-07-10,10
111,2015-07-10,13
112,2015-07-10,12
113,2015-07-10,5
114,2015-07-10,9
115,2015-07-10,11
120,2015-07-10,8
121,2015-07-10,1
122,2015-07-10,9
123,2015-07-10,5
1,2015-07-11,4
5,2015-07-11,9
6,2015-07-11,3
7,2015-07-11,5
9,2015-07-11,6
10,2015-07-11,8
13,2015-07-11,4
14,2015-07-11,13
17,2015-07-11,7
18,2015-07-11,6
19,2015-07-11,13
20,2015-07-11,5
22,2015-07-11,1
23,2015-07-11,1
24,2015-07-11,4
25,2015-07-11,4
26,2015-07-11,3
28,2015-07-11,2
30,2015-07-11,2
32,2015-07-11,2
33,2015-07-11,5
34,2015-07-11,3
40,2015-07-11,5
41,2015-07-11,2
42,2015-07-11,4
43,2015-07-11,7
44,2015-07-11,3
45,2015-07-11,4
46,2015-07-11,8
47,2015-07-11,11
48,2015-07-11,3
49,2015-07-11,7
50,2015-07-11,2
52,2015-07-11,6
60,2015-07-11,7
61,2015-07-11,5
62,2015-07-11,10
63,2015-07-11,12
66,2015-07-11,2
67,2015-07-11,14
68,2015-07-11,6
69,2015-07-11,6
70,2015-07-11,5
71,2015-07-11,5
72,2015-07-11,12
73,2015-07-11,3
75,2015-07-11,15
76,2015-07-11,5
77,2015-07-11,3
78,2015-07-11,7
79,2015-07-11,9
81,2015-07-11,1
83,2015-07-11,5
84,2015-07-11,5
88,2015-07-11,2
90,2015-07-11,5
94,2015-07-11,0
100,2015-07-11,3
101,2015-07-11,0
102,2015-07-11,8
103,2015-07-11,6
104,2015-07-11,6
105,2015-07-11,23
106,2015-07-11,11
107,2015-07-11,17
108,2015-07-11,10
109,2015-07-11,18
110,2015-07-11,4
111,2015-07-11,12
112,2015-07-11,6
113,2015-07-11,8
114,2015-07-11,9
115,2015-07-11,7
120,2015-07-11,2
121,2015-07-11,2
122,2015-07-11,6
123,2015-07-11,8
1,2015-07-12,2
5,2015-07-12,7
6,2015-07-12,2
7,2015-07-12,7
9,2015-07-12,5
10,2015-07-12,2
13,2015-07-12,8
14,2015-07-12,11
17,2015-07-12,7
18,2015-07-12,15
19,2015-07-12,8
20,2015-07-12,4
22,2015-07-12,1
23,2015-07-12,4
24,2015-07-12,3
25,2015-07-12,5
26,2015-07-12,4
28,2015-07-12,3
30,2015-07-12,1
32,2015-07-12,4
33,2015-07-12,2
34,2015-07-12,8
40,2015-07-12,2
41,2015-07-12,1
42,2015-07-12,5
43,2015-07-12,6
44,2015-07-12,6
45,2015-07-12,5
46,2015-07-12,1
47,2015-07-12,10
48,2015-07-12,1
49,2015-07-12,5
50,2015-07-12,2
52,2015-07-12,3
60,2015-07-12,8
61,2015-07-12,3
62,2015-07-12,6
63,2015-07-12,3
66,2015-07-12,2
67,2015-07-12,12
68,2015-07-12,2
69,2015-07-12,2
70,2015-07-12,9
71,2015-07-12,3
72,2015-07-12,9
73,2015-07-12,8
75,2015-07-12,9
76,2015-07-12,2
77,2015-07-12,2
78,2015-07-12,0
79,2015-07-12,9
81,2015-07-12,6
83,2015-07-12,6
84,2015-07-12,4
88,2015-07-12,2
90,2015-07-12,6
94,2015-07-12,2
100,2015-07-12,4
101,2015-07-12,4
102,2015-07-12,16
103,2015-07-12,7
104,2015-07-12,3
105,2015-07-12,21
106,2015-07-12,12
107,2015-07-12,5
108,2015-07-12,8
109,2015-07-12,21
110,2015-07-12,7
111,2015-07-12,7
112,2015-07-12,2
113,2015-07-12,10
114,2015-07-12,6
115,2015-07-12,12
120,2015-07-12,5
121,2015-07-12,2
122,2015-07-12,5
123,2015-07-12,4
1,2015-07-13,8
5,2015-07-13,7
6,2015-07-13,3
7,2015-07-13,1
9,2015-07-13,1
10,2015-07-13,5
13,2015-07-13,12
14,2015-07-13,12
17,2015-07-13,10
18,2015-07-13,12
19,2015-07-13,10
20,2015-07-13,2
22,2015-07-13,3
23,2015-07-13,5
24,2015-07-13,4
25,2015-07-13,7
26,2015-07-13,4
28,2015-07-13,1
30,2015-07-13,3
32,2015-07-13,1
33,2015-07-13,4
34,2015-07-13,10
40,2015-07-13,4
41,2015-07-13,3
42,2015-07-13,3
43,2015-07-13,7
44,2015-07-13,7
45,2015-07-13,6
46,2015-07-13,3
47,2015-07-13,5
48,2015-07-13,7
49,2015-07-13,12
50,2015-07-13,2
52,2015-07-13,8
60,2015-07-13,7
61,2015-07-13,11
62,2015-07-13,10
63,2015-07-13,7
66,2015-07-13,10
67,2015-07-13,6
68,2015-07-13,10
69,2015-07-13,10
70,2015-07-13,7
71,2015-07-13,7
72,2015-07-13,11
73,2015-07-13,7
75,2015-07-13,11
76,2015-07-13,8
77,2015-07-13,4
78,2015-07-13,8
79,2015-07-13,7
81,2015-07-13,3
83,2015-07-13,2
84,2015-07-13,8
88,2015-07-13,8
90,2015-07-13,11
94,2015-07-13,10
100,2015-07-13,2
101,2015-07-13,5
102,2015-07-13,8
103,2015-07-13,7
104,2015-07-13,13
105,2015-07-13,17
106,2015-07-13,10
107,2015-07-13,9
108,2015-07-13,14
109,2015-07-13,18
110,2015-07-13,9
111,2015-07-13,7
112,2015-07-13,9
113,2015-07-13,12
114,2015-07-13,15
115,2015-07-13,8
120,2015-07-13,7
121,2015-07-13,0
122,2015-07-13,4
123,2015-07-13,4
1,2015-07-14,13
5,2015-07-14,6
6,2015-07-14,6
7,2015-07-14,1
9,2015-07-14,0
10,2015-07-14,7
13,2015-07-14,8
14,2015-07-14,14
17,2015-07-14,8
18,2015-07-14,16
19,2015-07-14,22
20,2015-07-14,5
22,2015-07-14,2
23,2015-07-14,2
24,2015-07-14,3
25,2015-07-14,8
26,2015-07-14,0
28,2015-07-14,1
30,2015-07-14,2
32,2015-07-14,5
33,2015-07-14,3
34,2015-07-14,9
40,2015-07-14,10
41,2015-07-14,4
42,2015-07-14,3
43,2015-07-14,4
44,2015-07-14,7
45,2015-07-14,4
46,2015-07-14,8
47,2015-07-14,13
48,2015-07-14,9
49,2015-07-14,6
50,2015-07-14,7
52,2015-07-14,10
60,2015-07-14,6
61,2015-07-14,18
62,2015-07-14,13
63,2015-07-14,6
66,2015-07-14,8
67,2015-07-14,5
68,2015-07-14,5
69,2015-07-14,8
70,2015-07-14,5
71,2015-07-14,9
72,2015-07-14,11
73,2015-07-14,4
75,2015-07-14,11
76,2015-07-14,1
77,2015-07-14,4
78,2015-07-14,6
79,2015-07-14,11
81,2015-07-14,3
83,2015-07-14,3
84,2015-07-14,4
88,2015-07-14,4
90,2015-07-14,8
94,2015-07-14,6
100,2015-07-14,1
101,2015-07-14,4
102,2015-07-14,5
103,2015-07-14,11
104,2015-07-14,7
105,2015-07-14,15
106,2015-07-14,9
107,2015-07-14,13
108,2015-07-14,6
109,2015-07-14,20
110,2015-07-14,9
111,2015-07-14,18
112,2015-07-14,7
113,2015-07-14,4
114,2015-07-14,9
115,2015-07-14,9
120,2015-07-14,8
121,2015-07-14,1
122,2015-07-14,6
123,2015-07-14,6
1,2015-07-15,11
5,2015-07-15,5
6,2015-07-15,1
7,2015-07-15,5
9,2015-07-15,3
10,2015-07-15,9
13,2015-07-15,8
14,2015-07-15,14
17,2015-07-15,9
18,2015-07-15,18
19,2015-07-15,18
20,2015-07-15,6
22,2015-07-15,5
23,2015-07-15,2
24,2015-07-15,3
25,2015-07-15,7
26,2015-07-15,3
28,2015-07-15,5
30,2015-07-15,3
32,2015-07-15,3
33,2015-07-15,2
34,2015-07-15,7
40,2015-07-15,3
41,2015-07-15,5
42,2015-07-15,5
43,2015-07-15,4
44,2015-07-15,6
45,2015-07-15,4
46,2015-07-15,2
47,2015-07-15,6
48,2015-07-15,5
49,2015-07-15,7
50,2015-07-15,1
52,2015-07-15,9
60,2015-07-15,9
61,2015-07-15,5
62,2015-07-15,9
63,2015-07-15,9
66,2015-07-15,6
67,2015-07-15,7
68,2015-07-15,4
69,2015-07-15,7
70,2015-07-15,11
71,2015-07-15,9
72,2015-07-15,15
73,2015-07-15,4
75,2015-07-15,7
76,2015-07-15,5
77,2015-07-15,6
78,2015-07-15,5
79,2015-07-15,9
81,2015-07-15,4
83,2015-07-15,1
84,2015-07-15,8
88,2015-07-15,6
90,2015-07-15,15
94,2015-07-15,2
100,2015-07-15,2
101,2015-07-15,1
102,2015-07-15,8
103,2015-07-15,6
104,2015-07-15,9
105,2015-07-15,17
106,2015-07-15,3
107,2015-07-15,4
108,2015-07-15,13
109,2015-07-15,15
110,2015-07-15,14
111,2015-07-15,6
112,2015-07-15,7
113,2015-07-15,3
114,2015-07-15,11
115,2015-07-15,8
120,2015-07-15,5
121,2015-07-15,1
122,2015-07-15,10
123,2015-07-15,11
1,2015-07-16,8
5,2015-07-16,6
6,2015-07-16,2
7,2015-07-16,2
9,2015-07-16,6
10,2015-07-16,19
13,2015-07-16,7
14,2015-07-16,16
17,2015-07-16,17
18,2015-07-16,24
19,2015-07-16,16
20,2015-07-16,3
22,2015-07-16,2
23,2015-07-16,4
24,2015-07-16,4
25,2015-07-16,6
26,2015-07-16,2
28,2015-07-16,2
30,2015-07-16,1
32,2015-07-16,3
33,2015-07-16,2
34,2015-07-16,6
40,2015-07-16,6
41,2015-07-16,3
42,2015-07-16,8
43,2015-07-16,7
44,2015-07-16,6
45,2015-07-16,8
46,2015-07-16,5
47,2015-07-16,7
48,2015-07-16,4
49,2015-07-16,10
50,2015-07-16,3
52,2015-07-16,5
60,2015-07-16,6
61,2015-07-16,7
62,2015-07-16,13
63,2015-07-16,2
66,2015-07-16,13
67,2015-07-16,6
68,2015-07-16,5
69,2015-07-16,2
70,2015-07-16,8
71,2015-07-16,8
72,2015-07-16,10
73,2015-07-16,5
75,2015-07-16,13
76,2015-07-16,6
77,2015-07-16,8
78,2015-07-16,5
79,2015-07-16,6
81,2015-07-16,6
83,2015-07-16,2
84,2015-07-16,7
88,2015-07-16,3
90,2015-07-16,9
94,2015-07-16,3
100,2015-07-16,1
101,2015-07-16,4
102,2015-07-16,7
103,2015-07-16,10
104,2015-07-16,12
105,2015-07-16,17
106,2015-07-16,15
107,2015-07-16,13
108,2015-07-16,11
109,2015-07-16,16
110,2015-07-16,4
111,2015-07-16,11
112,2015-07-16,6
113,2015-07-16,10
114,2015-07-16,14
115,2015-07-16,8
120,2015-07-16,6
121,2015-07-16,5
122,2015-07-16,11
123,2015-07-16,5
1,2015-07-17,9
5,2015-07-17,11
6,2015-07-17,8
7,2015-07-17,1
9,2015-07-17,12
10,2015-07-17,14
13,2015-07-17,12
14,2015-07-17,10
17,2015-07-17,10
18,2015-07-17,12
19,2015-07-17,13
20,2015-07-17,3
22,2015-07-17,1
23,2015-07-17,10
24,2015-07-17,2
25,2015-07-17,5
26,2015-07-17,5
28,2015-07-17,3
30,2015-07-17,3
32,2015-07-17,3
33,2015-07-17,6
34,2015-07-17,3
40,2015-07-17,9
41,2015-07-17,5
42,2015-07-17,5
43,2015-07-17,7
44,2015-07-17,2
45,2015-07-17,5
46,2015-07-17,5
47,2015-07-17,9
48,2015-07-17,2
49,2015-07-17,10
50,2015-07-17,3
52,2015-07-17,5
60,2015-07-17,6
61,2015-07-17,12
62,2015-07-17,11
63,2015-07-17,1
66,2015-07-17,4
67,2015-07-17,7
68,2015-07-17,8
69,2015-07-17,7
70,2015-07-17,5
71,2015-07-17,6
72,2015-07-17,4
73,2015-07-17,4
75,2015-07-17,17
76,2015-07-17,4
77,2015-07-17,5
78,2015-07-17,7
79,2015-07-17,6
81,2015-07-17,1
83,2015-07-17,4
84,2015-07-17,5
88,2015-07-17,2
90,2015-07-17,18
94,2015-07-17,8
100,2015-07-17,2
101,2015-07-17,3
102,2015-07-17,10
103,2015-07-17,11
104,2015-07-17,6
105,2015-07-17,22
106,2015-07-17,10
107,2015-07-17,8
108,2015-07-17,11
109,2015-07-17,15
110,2015-07-17,8
111,2015-07-17,9
112,2015-07-17,7
113,2015-07-17,17
114,2015-07-17,8
115,2015-07-17,10
120,2015-07-17,10
121,2015-07-17,4
122,2015-07-17,10
123,2015-07-17,5
1,2015-07-18,10
5,2015-07-18,12
6,2015-07-18,11
7,2015-07-18,6
9,2015-07-18,3
10,2015-07-18,5
13,2015-07-18,9
14,2015-07-18,15
17,2015-07-18,9
18,2015-07-18,7
19,2015-07-18,10
20,2015-07-18,3
22,2015-07-18,1
23,2015-07-18,1
24,2015-07-18,7
25,2015-07-18,3
26,2015-07-18,4
28,2015-07-18,5
30,2015-07-18,4
32,2015-07-18,3
33,2015-07-18,1
34,2015-07-18,10
40,2015-07-18,4
41,2015-07-18,1
42,2015-07-18,1
43,2015-07-18,2
44,2015-07-18,7
45,2015-07-18,6
46,2015-07-18,4
47,2015-07-18,10
48,2015-07-18,0
49,2015-07-18,10
50,2015-07-18,5
52,2015-07-18,5
60,2015-07-18,1
61,2015-07-18,8
62,2015-07-18,11
63,2015-07-18,8
66,2015-07-18,5
67,2015-07-18,15
68,2015-07-18,6
69,2015-07-18,8
70,2015-07-18,2
71,2015-07-18,4
72,2015-07-18,10
73,2015-07-18,8
75,2015-07-18,12
76,2015-07-18,3
77,2015-07-18,2
78,2015-07-18,5
79,2015-07-18,6
81,2015-07-18,2
83,2015-07-18,5
84,2015-07-18,8
88,2015-07-18,3
90,2015-07-18,5
94,2015-07-18,4
100,2015-07-18,4
101,2015-07-18,1
102,2015-07-18,8
103,2015-07-18,4
104,2015-07-18,6
105,2015-07-18,21
106,2015-07-18,10
107,2015-07-18,7
108,2015-07-18,11
109,2015-07-18,16
110,2015-07-18,9
111,2015-07-18,5
112,2015-07-18,4
113,2015-07-18,8
114,2015-07-18,8
115,2015-07-18,9
120,2015-07-18,2
121,2015-07-18,2
122,2015-07-18,7
123,2015-07-18,6
1,2015-07-19,8
5,2015-07-19,6
6,2015-07-19,6
7,2015-07-19,4
9,2015-07-19,5
10,2015-07-19,6
13,2015-07-19,4
14,2015-07-19,10
17,2015-07-19,5
18,2015-07-19,8
19,2015-07-19,4
20,2015-07-19,6
22,2015-07-19,4
23,2015-07-19,5
24,2015-07-19,2
25,2015-07-19,6
26,2015-07-19,3
28,2015-07-19,3
30,2015-07-19,3
32,2015-07-19,7
33,2015-07-19,3
34,2015-07-19,2
40,2015-07-19,4
41,2015-07-19,3
42,2015-07-19,3
43,2015-07-19,7
44,2015-07-19,5
45,2015-07-19,10
46,2015-07-19,5
47,2015-07-19,9
48,2015-07-19,5
49,2015-07-19,1
50,2015-07-19,3
52,2015-07-19,7
60,2015-07-19,9
61,2015-07-19,7
62,2015-07-19,4
63,2015-07-19,11
66,2015-07-19,5
67,2015-07-19,14
68,2015-07-19,7
69,2015-07-19,8
70,2015-07-19,9
71,2015-07-19,2
72,2015-07-19,3
73,2015-07-19,8
75,2015-07-19,9
76,2015-07-19,2
77,2015-07-19,6
78,2015-07-19,4
79,2015-07-19,3
81,2015-07-19,2
83,2015-07-19,6
84,2015-07-19,5
88,2015-07-19,0
90,2015-07-19,4
94,2015-07-19,1
100,2015-07-19,2
101,2015-07-19,1
102,2015-07-19,8
103,2015-07-19,5
104,2015-07-19,5
105,2015-07-19,21
106,2015-07-19,8
107,2015-07-19,11
108,2015-07-19,8
109,2015-07-19,17
110,2015-07-19,10
111,2015-07-19,10
112,2015-07-19,4
113,2015-07-19,12
114,2015-07-19,8
115,2015-07-19,12
120,2015-07-19,3
121,2015-07-19,2
122,2015-07-19,8
123,2015-07-19,4
1,2015-07-20,10
5,2015-07-20,8
6,2015-07-20,4
7,2015-07-20,5
9,2015-07-20,3
10,2015-07-20,10
13,2015-07-20,11
14,2015-07-20,19
17,2015-07-20,12
18,2015-07-20,19
19,2015-07-20,17
20,2015-07-20,8
22,2015-07-20,2
23,2015-07-20,1
24,2015-07-20,10
25,2015-07-20,6
26,2015-07-20,7
28,2015-07-20,5
30,2015-07-20,3
32,2015-07-20,5
33,2015-07-20,5
34,2015-07-20,5
40,2015-07-20,2
41,2015-07-20,6
42,2015-07-20,8
43,2015-07-20,8
44,2015-07-20,9
45,2015-07-20,5
46,2015-07-20,6
47,2015-07-20,11
48,2015-07-20,6
49,2015-07-20,7
50,2015-07-20,1
52,2015-07-20,7
60,2015-07-20,9
61,2015-07-20,9
62,2015-07-20,11
63,2015-07-20,8
66,2015-07-20,11
67,2015-07-20,12
68,2015-07-20,3
69,2015-07-20,5
70,2015-07-20,6
71,2015-07-20,5
72,2015-07-20,12
73,2015-07-20,8
75,2015-07-20,16
76,2015-07-20,3
77,2015-07-20,7
78,2015-07-20,5
79,2015-07-20,10
81,2015-07-20,5
83,2015-07-20,13
84,2015-07-20,12
88,2015-07-20,6
90,2015-07-20,8
94,2015-07-20,11
100,2015-07-20,2
101,2015-07-20,1
102,2015-07-20,15
103,2015-07-20,8
104,2015-07-20,10
105,2015-07-20,14
106,2015-07-20,10
107,2015-07-20,10
108,2015-07-20,9
109,2015-07-20,20
110,2015-07-20,7
111,2015-07-20,10
112,2015-07-20,7
113,2015-07-20,7
114,2015-07-20,8
115,2015-07-20,9
120,2015-07-20,10
121,2015-07-20,1
122,2015-07-20,10
123,2015-07-20,8
1,2015-07-21,6
5,2015-07-21,10
6,2015-07-21,3
7,2015-07-21,3
9,2015-07-21,2
10,2015-07-21,12
13,2015-07-21,12
14,2015-07-21,15
17,2015-07-21,16
18,2015-07-21,14
19,2015-07-21,16
20,2015-07-21,3
22,2015-07-21,0
23,2015-07-21,1
24,2015-07-21,2
25,2015-07-21,3
26,2015-07-21,1
28,2015-07-21,2
30,2015-07-21,2
32,2015-07-21,3
33,2015-07-21,3
34,2015-07-21,2
40,2015-07-21,4
41,2015-07-21,4
42,2015-07-21,1
43,2015-07-21,8
44,2015-07-21,7
45,2015-07-21,5
46,2015-07-21,6
47,2015-07-21,6
48,2015-07-21,4
49,2015-07-21,4
50,2015-07-21,4
52,2015-07-21,5
60,2015-07-21,6
61,2015-07-21,12
62,2015-07-21,8
63,2015-07-21,3
66,2015-07-21,10
67,2015-07-21,7
68,2015-07-21,6
69,2015-07-21,2
70,2015-07-21,10
71,2015-07-21,11
72,2015-07-21,7
73,2015-07-21,5
75,2015-07-21,11
76,2015-07-21,7
77,2015-07-21,11
78,2015-07-21,8
79,2015-07-21,8
81,2015-07-21,1
83,2015-07-21,11
84,2015-07-21,3
88,2015-07-21,5
90,2015-07-21,11
94,2015-07-21,4
100,2015-07-21,0
101,2015-07-21,0
102,2015-07-21,9
103,2015-07-21,10
104,2015-07-21,16
105,2015-07-21,11
106,2015-07-21,13
107,2015-07-21,12
108,2015-07-21,15
109,2015-07-21,14
110,2015-07-21,5
111,2015-07-21,11
112,2015-07-21,2
113,2015-07-21,14
114,2015-07-21,7
115,2015-07-21,4
120,2015-07-21,8
121,2015-07-21,3
122,2015-07-21,8
123,2015-07-21,3
1,2015-07-22,7
5,2015-07-22,10
6,2015-07-22,3
7,2015-07-22,5
9,2015-07-22,0
10,2015-07-22,6
13,2015-07-22,11
14,2015-07-22,16
17,2015-07-22,10
18,2015-07-22,19
19,2015-07-22,18
20,2015-07-22,5
22,2015-07-22,2
23,2015-07-22,10
24,2015-07-22,2
25,2015-07-22,3
26,2015-07-22,1
28,2015-07-22,2
30,2015-07-22,1
32,2015-07-22,7
33,2015-07-22,6
34,2015-07-22,2
40,2015-07-22,7
41,2015-07-22,5
42,2015-07-22,3
43,2015-07-22,8
44,2015-07-22,6
45,2015-07-22,4
46,2015-07-22,4
47,2015-07-22,6
48,2015-07-22,8
49,2015-07-22,7
50,2015-07-22,1
52,2015-07-22,10
60,2015-07-22,7
61,2015-07-22,8
62,2015-07-22,7
63,2015-07-22,9
66,2015-07-22,10
67,2015-07-22,8
68,2015-07-22,5
69,2015-07-22,4
70,2015-07-22,4
71,2015-07-22,3
72,2015-07-22,7
73,2015-07-22,9
75,2015-07-22,11
76,2015-07-22,0
77,2015-07-22,8
78,2015-07-22,4
79,2015-07-22,6
81,2015-07-22,1
83,2015-07-22,4
84,2015-07-22,6
88,2015-07-22,2
90,2015-07-22,2
94,2015-07-22,5
100,2015-07-22,0
101,2015-07-22,5
102,2015-07-22,8
103,2015-07-22,8
104,2015-07-22,11
105,2015-07-22,19
106,2015-07-22,13
107,2015-07-22,11
108,2015-07-22,17
109,2015-07-22,22
110,2015-07-22,3
111,2015-07-22,11
112,2015-07-22,10
113,2015-07-22,11
114,2015-07-22,13
115,2015-07-22,8
120,2015-07-22,4
121,2015-07-22,0
122,2015-07-22,11
123,2015-07-22,5
1,2015-07-23,4
5,2015-07-23,4
6,2015-07-23,3
7,2015-07-23,4
9,2015-07-23,2
10,2015-07-23,12
13,2015-07-23,9
14,2015-07-23,10
17,2015-07-23,12
18,2015-07-23,15
19,2015-07-23,11
20,2015-07-23,7
22,2015-07-23,0
23,2015-07-23,4
24,2015-07-23,4
25,2015-07-23,8
26,2015-07-23,2
28,2015-07-23,2
30,2015-07-23,4
32,2015-07-23,4
33,2015-07-23,6
34,2015-07-23,4
40,2015-07-23,7
41,2015-07-23,5
42,2015-07-23,2
43,2015-07-23,10
44,2015-07-23,3
45,2015-07-23,3
46,2015-07-23,0
47,2015-07-23,6
48,2015-07-23,2
49,2015-07-23,7
50,2015-07-23,7
52,2015-07-23,5
60,2015-07-23,5
61,2015-07-23,11
62,2015-07-23,6
63,2015-07-23,5
66,2015-07-23,6
67,2015-07-23,8
68,2015-07-23,9
69,2015-07-23,6
70,2015-07-23,7
71,2015-07-23,8
72,2015-07-23,8
73,2015-07-23,7
75,2015-07-23,11
76,2015-07-23,4
77,2015-07-23,8
78,2015-07-23,4
79,2015-07-23,5
81,2015-07-23,7
83,2015-07-23,1
84,2015-07-23,11
88,2015-07-23,3
90,2015-07-23,10
94,2015-07-23,12
100,2015-07-23,1
101,2015-07-23,4
102,2015-07-23,16
103,2015-07-23,10
104,2015-07-23,12
105,2015-07-23,21
106,2015-07-23,9
107,2015-07-23,10
108,2015-07-23,7
109,2015-07-23,18
110,2015-07-23,8
111,2015-07-23,10
112,2015-07-23,2
113,2015-07-23,8
114,2015-07-23,16
115,2015-07-23,9
120,2015-07-23,9
121,2015-07-23,1
122,2015-07-23,5
123,2015-07-23,4
1,2015-07-24,4
5,2015-07-24,5
6,2015-07-24,11
7,2015-07-24,1
9,2015-07-24,7
10,2015-07-24,7
13,2015-07-24,2
14,2015-07-24,9
17,2015-07-24,1
18,2015-07-24,11
19,2015-07-24,7
20,2015-07-24,4
22,2015-07-24,3
23,2015-07-24,5
24,2015-07-24,4
25,2015-07-24,4
26,2015-07-24,0
28,2015-07-24,3
30,2015-07-24,2
32,2015-07-24,3
33,2015-07-24,2
34,2015-07-24,0
40,2015-07-24,2
41,2015-07-24,2
42,2015-07-24,4
43,2015-07-24,8
44,2015-07-24,3
45,2015-07-24,7
46,2015-07-24,4
47,2015-07-24,11
48,2015-07-24,3
49,2015-07-24,2
50,2015-07-24,5
52,2015-07-24,6
60,2015-07-24,5
61,2015-07-24,3
62,2015-07-24,4
63,2015-07-24,2
66,2015-07-24,7
67,2015-07-24,8
68,2015-07-24,5
69,2015-07-24,4
70,2015-07-24,4
71,2015-07-24,5
72,2015-07-24,5
73,2015-07-24,5
75,2015-07-24,10
76,2015-07-24,2
77,2015-07-24,4
78,2015-07-24,0
79,2015-07-24,7
81,2015-07-24,2
83,2015-07-24,5
84,2015-07-24,11
88,2015-07-24,1
90,2015-07-24,6
94,2015-07-24,5
100,2015-07-24,0
101,2015-07-24,2
102,2015-07-24,6
103,2015-07-24,7
104,2015-07-24,14
105,2015-07-24,8
106,2015-07-24,6
107,2015-07-24,13
108,2015-07-24,10
109,2015-07-24,12
110,2015-07-24,7
111,2015-07-24,12
112,2015-07-24,9
113,2015-07-24,7
114,2015-07-24,20
115,2015-07-24,7
120,2015-07-24,3
121,2015-07-24,1
122,2015-07-24,7
123,2015-07-24,3
1,2015-07-25,10
5,2015-07-25,11
6,2015-07-25,3
7,2015-07-25,1
9,2015-07-25,4
10,2015-07-25,6
13,2015-07-25,1
14,2015-07-25,14
17,2015-07-25,4
18,2015-07-25,8
19,2015-07-25,2
20,2015-07-25,7
22,2015-07-25,0
23,2015-07-25,4
24,2015-07-25,1
25,2015-07-25,2
26,2015-07-25,1
28,2015-07-25,1
30,2015-07-25,2
32,2015-07-25,2
33,2015-07-25,2
34,2015-07-25,4
40,2015-07-25,5
41,2015-07-25,4
42,2015-07-25,1
43,2015-07-25,11
44,2015-07-25,2
45,2015-07-25,4
46,2015-07-25,3
47,2015-07-25,7
48,2015-07-25,5
49,2015-07-25,3
50,2015-07-25,1
52,2015-07-25,6
60,2015-07-25,4
61,2015-07-25,2
62,2015-07-25,6
63,2015-07-25,9
66,2015-07-25,5
67,2015-07-25,6
68,2015-07-25,3
69,2015-07-25,3
70,2015-07-25,5
71,2015-07-25,5
72,2015-07-25,2
73,2015-07-25,3
75,2015-07-25,19
76,2015-07-25,1
77,2015-07-25,4
78,2015-07-25,4
79,2015-07-25,7
81,2015-07-25,1
83,2015-07-25,0
84,2015-07-25,5
88,2015-07-25,3
90,2015-07-25,3
94,2015-07-25,0
100,2015-07-25,6
101,2015-07-25,0
102,2015-07-25,11
103,2015-07-25,3
104,2015-07-25,6
105,2015-07-25,17
106,2015-07-25,12
107,2015-07-25,9
108,2015-07-25,7
109,2015-07-25,10
110,2015-07-25,10
111,2015-07-25,3
112,2015-07-25,2
113,2015-07-25,7
114,2015-07-25,6
115,2015-07-25,12
120,2015-07-25,3
121,2015-07-25,0
122,2015-07-25,11
123,2015-07-25,3
1,2015-07-26,3
5,2015-07-26,5
6,2015-07-26,3
7,2015-07-26,8
9,2015-07-26,8
10,2015-07-26,2
13,2015-07-26,7
14,2015-07-26,9
17,2015-07-26,5
18,2015-07-26,6
19,2015-07-26,10
20,2015-07-26,2
22,2015-07-26,0
23,2015-07-26,3
24,2015-07-26,3
25,2015-07-26,4
26,2015-07-26,1
28,2015-07-26,1
30,2015-07-26,2
32,2015-07-26,7
33,2015-07-26,3
34,2015-07-26,6
40,2015-07-26,3
41,2015-07-26,5
42,2015-07-26,1
43,2015-07-26,6
44,2015-07-26,7
45,2015-07-26,4
46,2015-07-26,3
47,2015-07-26,12
48,2015-07-26,2
49,2015-07-26,3
50,2015-07-26,1
52,2015-07-26,8
60,2015-07-26,6
61,2015-07-26,5
62,2015-07-26,7
63,2015-07-26,6
66,2015-07-26,7
67,2015-07-26,15
68,2015-07-26,6
69,2015-07-26,6
70,2015-07-26,7
71,2015-07-26,2
72,2015-07-26,5
73,2015-07-26,7
